datetime,open,close,high,low,volume,money
2023-03-29,4.22,4.23,4.25,4.19,229468034.0,969916345.0
2023-03-30,4.23,4.24,4.27,4.2,192910192.0,816555471.0
2023-03-31,4.24,4.19,4.24,4.18,249960422.0,1050304784.0
2023-04-03,4.19,4.18,4.19,4.17,213681727.0,892555875.0
2023-04-04,4.18,4.24,4.24,4.17,326257062.0,1376907554.0
2023-04-06,4.23,4.25,4.26,4.21,208676389.0,884878223.0
2023-04-07,4.24,4.25,4.26,4.23,132923028.0,564750744.0
2023-04-10,4.25,4.27,4.28,4.22,256122447.0,1090106743.0
2023-04-11,4.27,4.27,4.29,4.25,197376334.0,843163088.0
2023-04-12,4.28,4.33,4.35,4.27,340848592.0,1472027339.0
2023-04-13,4.32,4.34,4.36,4.3,233093159.0,1012149962.0
2023-04-14,4.36,4.34,4.36,4.33,161441105.0,701396460.0
2023-04-17,4.34,4.44,4.45,4.34,378974589.0,1666156219.0
2023-04-18,4.44,4.48,4.51,4.43,421204253.0,1882106553.0
2023-04-19,4.48,4.47,4.5,4.46,287640466.0,1288443209.0
2023-04-20,4.47,4.45,4.49,4.39,338876656.0,1502667180.0
2023-04-21,4.45,4.41,4.49,4.4,336588357.0,1496588900.0
2023-04-24,4.41,4.43,4.46,4.39,326307868.0,1443750723.0
2023-04-25,4.42,4.46,4.49,4.42,417272066.0,1857660019.0
2023-04-26,4.45,4.46,4.49,4.36,427282355.0,1891851111.0
2023-04-27,4.45,4.46,4.46,4.41,283150459.0,1256636714.0
2023-04-28,4.45,4.43,4.49,4.41,266757037.0,1185262424.0
2023-05-04,4.41,4.65,4.65,4.39,776824401.0,3541568882.0
2023-05-05,4.64,4.68,4.79,4.64,727708974.0,3428249976.0
2023-05-08,4.71,4.97,5.03,4.7,1117714187.0,5490372106.0
2023-05-09,5.04,4.95,5.13,4.9,994778474.0,4986593624.0
2023-05-10,4.9,4.72,4.94,4.68,800976831.0,3815734476.0
2023-05-11,4.72,4.69,4.8,4.68,430239676.0,2028244040.0
2023-05-12,4.68,4.67,4.74,4.65,389156560.0,1822660939.0
2023-05-15,4.68,4.73,4.75,4.55,545743784.0,2529284812.0
2023-05-16,4.73,4.7,4.82,4.67,345117671.0,1638354828.0
