datetime,open,close,high,low,volume,money
2023-03-02,48.48,48.7,48.96,48.24,39259606.0,1909221050.0
2023-03-03,48.97,48.78,49.15,48.36,29286676.0,1427339465.0
2023-03-06,48.51,47.13,48.67,47.01,79700449.0,3780641354.0
2023-03-07,47.1,46.48,47.73,46.33,60535446.0,2843224086.0
2023-03-08,46.13,45.82,46.19,45.59,54362825.0,2488962345.0
2023-03-09,45.97,45.25,45.97,45.08,53425685.0,2426875267.0
2023-03-10,44.69,44.63,45.26,44.63,47114183.0,2110237422.0
2023-03-13,44.63,45.11,45.39,44.54,41176185.0,1851804405.0
2023-03-14,44.84,44.1,44.84,44.04,50581646.0,2241541531.0
2023-03-15,44.66,44.58,45.27,44.41,45727963.0,2047438825.0
2023-03-16,43.56,43.88,44.46,43.42,81387973.0,3568856007.0
2023-03-17,44.44,44.82,45.56,44.44,97939729.0,4408443469.0
2023-03-20,44.63,44.22,45.19,44.2,74135203.0,3301843809.0
2023-03-21,44.52,44.64,45.02,44.41,46038807.0,2056710352.0
2023-03-22,44.87,45.11,45.38,44.84,56922592.0,2572426396.0
2023-03-23,44.92,45.48,45.49,44.92,57131049.0,2584644862.0
2023-03-24,45.4,44.82,45.4,44.69,45114738.0,2023789516.0
2023-03-27,44.88,44.62,44.95,44.14,37330491.0,1658727910.0
2023-03-28,44.72,44.51,45.0,44.32,29203299.0,1300822902.0
2023-03-29,44.95,44.07,45.19,44.05,42159225.0,1872693109.0
2023-03-30,44.15,44.12,44.34,43.6,46386322.0,2035988419.0
2023-03-31,44.24,44.24,44.92,44.03,54066291.0,2401305125.0
2023-04-03,44.19,44.32,44.53,43.94,46508368.0,2056827917.0
2023-04-04,44.31,44.21,44.49,43.88,48804013.0,2156604420.0
2023-04-06,44.19,43.74,44.19,43.69,37274253.0,1634323043.0
2023-04-07,43.94,44.27,44.41,43.8,33636702.0,1487335021.0
2023-04-10,44.37,44.69,44.89,44.14,54357924.0,2426394064.0
2023-04-11,44.65,44.3,44.92,44.27,55978730.0,2495273529.0
2023-04-12,44.43,44.24,44.71,44.09,47510599.0,2107727788.0
2023-04-13,43.95,43.77,44.02,43.47,58698366.0,2561593686.0
2023-04-14,44.0,44.13,44.6,43.85,44210302.0,1954054640.0
2023-04-17,43.98,46.06,46.06,43.68,106801021.0,4813786757.0
2023-04-18,45.79,47.17,47.62,45.72,135054964.0,6375510317.0
2023-04-19,47.1,46.96,47.44,46.83,51244614.0,2414735651.0
2023-04-20,46.97,47.34,47.49,46.69,49138785.0,2314705514.0
2023-04-21,47.15,45.35,47.24,45.24,83693365.0,3837366387.0
2023-04-24,45.48,45.02,46.33,44.82,60553982.0,2760342072.0
2023-04-25,45.15,44.72,45.68,44.51,63656611.0,2862045073.0
2023-04-26,44.49,44.42,44.87,44.3,52067391.0,2320864199.0
2023-04-27,45.58,48.87,48.87,45.41,264965942.0,12656922048.0
2023-04-28,49.1,50.26,51.08,48.78,221557254.0,11104959198.0
2023-05-04,49.26,52.1,52.73,49.08,189412510.0,9743135594.0
2023-05-05,52.39,52.22,53.36,51.65,130296245.0,6829552784.0
2023-05-08,52.38,53.28,53.44,51.91,155028451.0,8223158231.0
2023-05-09,53.28,51.89,54.33,51.78,150651242.0,7986736176.0
2023-05-10,51.89,50.75,52.25,50.56,108805718.0,5557565461.0
2023-05-11,51.32,50.79,51.88,50.6,61213839.0,3128956427.0
2023-05-12,50.77,49.74,50.93,49.64,64594401.0,3238681436.0
2023-05-15,49.75,52.11,52.26,49.27,114798741.0,5846884591.0
2023-05-16,52.07,51.61,52.22,51.23,66479324.0,3436268826.0
