datetime,open,close,high,low,volume,money
2023-01-03,1705.03,1703.85,1712.15,1680.22,2643346.0,4487760231.0
2023-01-04,1703.84,1698.93,1712.41,1690.06,2072916.0,3523582306.0
2023-01-05,1710.74,1773.77,1773.77,1706.8,4867884.0,8541587089.0
2023-01-06,1778.81,1776.5,1784.51,1759.98,2528606.0,4480838898.0
2023-01-09,1807.26,1813.36,1822.01,1780.49,3145277.0,5684181147.0
2023-01-10,1811.25,1826.41,1836.31,1802.82,2308069.0,4204783734.0
2023-01-11,1827.94,1817.06,1831.88,1809.07,2306910.0,4201487773.0
2023-01-12,1820.06,1806.27,1827.94,1805.29,1745711.0,3162637136.0
2023-01-13,1816.3,1858.47,1859.45,1812.18,3242997.0,5969876222.0
2023-01-16,1857.48,1883.98,1905.74,1852.56,3741393.0,7059982640.0
2023-01-17,1884.23,1879.15,1893.93,1866.35,2162620.0,4068321409.0
2023-01-18,1885.06,1864.38,1896.19,1861.42,2138628.0,4008665438.0
2023-01-19,1863.89,1851.78,1863.91,1837.79,2379871.0,4401994437.0
2023-01-20,1860.63,1831.89,1869.55,1829.91,2600188.0,4807356071.0
2023-01-30,1880.14,1859.45,1880.14,1851.58,3647401.0,6799756571.0
2023-01-31,1867.83,1817.85,1871.22,1805.36,3349713.0,6128311548.0
2023-02-01,1826.93,1817.08,1830.89,1784.01,3449544.0,6244678925.0
2023-02-02,1820.43,1808.35,1830.89,1798.39,3021570.0,5465509510.0
2023-02-03,1792.48,1790.51,1798.39,1768.53,3548135.0,6324635031.0
2023-02-06,1753.09,1767.86,1767.86,1733.39,4331586.0,7595739044.0
2023-02-07,1780.74,1769.83,1781.45,1760.7,2469508.0,4373671735.0
2023-02-08,1772.8,1757.03,1778.66,1748.16,1693177.0,2980574806.0
2023-02-09,1751.12,1790.51,1802.09,1748.17,3021042.0,5401399088.0
2023-02-10,1782.73,1782.63,1791.0,1773.82,1826060.0,3253859317.0
2023-02-13,1782.63,1828.28,1846.16,1782.63,3873231.0,7058382498.0
2023-02-14,1828.39,1815.91,1829.32,1807.26,1986612.0,3601769574.0
2023-02-15,1815.9,1813.17,1827.25,1808.05,1845595.0,3351422211.0
2023-02-16,1813.5,1833.67,1858.47,1800.36,3375632.0,6196915130.0
2023-02-17,1822.19,1793.25,1844.68,1792.53,2684876.0,4880328952.0
2023-02-20,1793.47,1846.65,1850.39,1789.73,3012415.0,5488800056.0
2023-02-21,1845.67,1838.77,1845.67,1823.01,1903837.0,3491633510.0
2023-02-22,1826.96,1808.24,1835.72,1804.1,2220488.0,4031016045.0
2023-02-23,1812.18,1790.51,1820.85,1777.96,2221687.0,3983991208.0
2023-02-24,1782.74,1760.97,1782.82,1755.23,2501279.0,4415621498.0
2023-02-27,1751.61,1783.04,1787.56,1748.18,2240362.0,3978128676.0
2023-02-28,1791.5,1786.32,1794.46,1756.34,2431950.0,4314877096.0
2023-03-01,1785.59,1810.73,1820.06,1775.97,2483357.0,4475592195.0
2023-03-02,1801.35,1800.36,1811.19,1793.57,1334597.0,2405292304.0
2023-03-03,1811.95,1790.55,1813.77,1775.23,1644672.0,2946842659.0
2023-03-06,1790.69,1779.82,1791.01,1769.6,2096280.0,3730079522.0
2023-03-07,1778.67,1761.26,1789.13,1760.97,2313518.0,4101302456.0
2023-03-08,1753.11,1743.65,1758.94,1734.49,2311315.0,4035787172.0
2023-03-09,1741.27,1743.26,1758.01,1713.69,2803538.0,4881442710.0
2023-03-10,1725.09,1723.54,1754.07,1723.54,2148567.0,3725139075.0
2023-03-13,1724.53,1735.36,1748.16,1722.56,2087606.0,3626476291.0
2023-03-14,1737.11,1739.3,1752.97,1712.22,2406882.0,4177289027.0
2023-03-15,1751.48,1724.45,1757.89,1723.66,1950747.0,3392698490.0
2023-03-16,1713.69,1725.5,1743.24,1712.72,1791713.0,3096791142.0
2023-03-17,1743.24,1715.66,1749.04,1709.75,2743775.0,4744249369.0
2023-03-20,1724.53,1703.45,1728.47,1701.87,2080549.0,3557872017.0
2023-03-21,1708.77,1748.16,1758.85,1697.9,3161989.0,5491052284.0
2023-03-22,1753.09,1746.54,1765.89,1738.86,1556560.0,2727648674.0
2023-03-23,1739.3,1748.03,1764.03,1738.32,1762209.0,3082821551.0
2023-03-24,1742.33,1751.73,1756.63,1739.3,1296600.0,2269649179.0
2023-03-27,1751.71,1741.06,1751.71,1729.45,1553036.0,2700755933.0
2023-03-28,1743.24,1754.86,1762.94,1738.33,1752634.0,3073113077.0
2023-03-29,1771.8,1762.94,1772.79,1758.08,1562929.0,2761909333.0
2023-03-30,1765.89,1772.79,1777.71,1752.1,1955263.0,3453573052.0
2023-03-31,1797.41,1792.48,1820.06,1791.5,2786767.0,5024790356.0
2023-04-03,1797.41,1774.82,1800.14,1772.86,2174622.0,3875811673.0
2023-04-04,1784.6,1787.15,1787.73,1759.98,2037431.0,3614275263.0
2023-04-06,1777.71,1769.79,1788.44,1761.18,1510256.0,2676251956.0
2023-04-07,1767.86,1763.91,1778.7,1761.3,1373230.0,2428160574.0
2023-04-10,1763.8,1744.91,1763.8,1717.63,2986983.0,5171150567.0
2023-04-11,1765.89,1719.11,1765.89,1717.63,2965759.0,5138854627.0
2023-04-12,1720.84,1668.49,1723.54,1667.23,5188945.0,8732657376.0
2023-04-13,1664.45,1696.95,1697.53,1658.55,2999620.0,5049310126.0
2023-04-14,1699.9,1687.51,1706.8,1679.02,2155756.0,3646526766.0
2023-04-17,1713.69,1726.5,1726.5,1701.87,3093494.0,5303401395.0
2023-04-18,1726.5,1731.42,1742.25,1719.62,1859503.0,3220107647.0
2023-04-19,1735.36,1732.41,1738.81,1723.54,1482470.0,2568632845.0
2023-04-20,1733.5,1715.54,1738.31,1702.86,2019064.0,3468366835.0
2023-04-21,1719.6,1699.38,1721.65,1695.26,1880215.0,3210937222.0
2023-04-24,1694.98,1679.22,1695.96,1675.28,2054148.0,3456728718.0
2023-04-25,1680.21,1704.22,1709.73,1676.27,2089848.0,3534989917.0
2023-04-26,1717.63,1717.54,1734.37,1693.99,2831978.0,4861477657.0
2023-04-27,1721.57,1731.34,1743.24,1703.84,2599811.0,4489906864.0
2023-04-28,1736.35,1733.9,1755.82,1727.45,2662723.0,4636084177.0
2023-05-04,1742.25,1723.44,1750.79,1709.75,2788807.0,4818999650.0
2023-05-05,1739.3,1723.54,1739.3,1710.14,2103220.0,3621305973.0
2023-05-08,1741.58,1694.51,1742.25,1691.21,3368049.0,5742915994.0
2023-05-09,1689.07,1695.96,1713.67,1681.26,2982895.0,5057346564.0
2023-05-10,1689.26,1698.92,1709.75,1689.07,2109149.0,3588550877.0
2023-05-11,1704.83,1691.11,1708.77,1689.07,1548017.0,2623835905.0
2023-05-12,1689.07,1680.6,1703.73,1679.23,1975920.0,3335038590.0
2023-05-15,1676.27,1690.35,1691.04,1665.63,2613533.0,4384647977.0
2023-05-16,1688.08,1677.54,1693.98,1671.34,2256494.0,3785811907.0
