datetime,open,close,high,low,volume,money
2023-01-03,35.14,35.61,35.8,34.62,63979769.0,2255334391.0
2023-01-04,35.8,36.62,36.79,35.56,88271694.0,3207024324.0
2023-01-05,36.95,36.48,37.21,36.39,65332572.0,2398823818.0
2023-01-06,36.63,36.37,36.89,35.9,62263925.0,2255711424.0
2023-01-09,36.4,36.77,37.05,36.4,52675592.0,1937276819.0
2023-01-10,36.75,36.25,36.77,36.16,57194710.0,2078031131.0
2023-01-11,36.37,36.88,37.13,36.14,57166785.0,2107076772.0
2023-01-12,37.06,37.0,37.1,36.7,32118171.0,1185494431.0
2023-01-13,37.02,37.58,37.58,36.93,48941723.0,1825772733.0
2023-01-16,37.9,38.35,38.98,37.71,92916574.0,3569434000.0
2023-01-17,38.33,38.55,38.79,38.17,45594282.0,1752751493.0
2023-01-18,38.52,38.26,38.8,38.12,31097267.0,1191075289.0
2023-01-19,38.09,38.52,38.66,37.83,49862282.0,1910434244.0
2023-01-20,38.83,38.9,38.95,38.55,43626732.0,1692997050.0
2023-01-30,40.32,39.83,40.4,39.66,106270323.0,4255796700.0
2023-01-31,40.13,39.05,40.13,39.05,67783701.0,2677248182.0
2023-02-01,39.46,38.42,39.51,37.86,96749744.0,3709963959.0
2023-02-02,38.57,37.93,38.61,37.48,76745492.0,2898996931.0
2023-02-03,37.7,37.24,37.7,36.97,67345936.0,2506324574.0
2023-02-06,36.69,36.34,36.71,35.89,77143104.0,2790029317.0
2023-02-07,36.48,36.4,36.9,36.16,45016376.0,1643882586.0
2023-02-08,36.48,36.47,36.88,36.35,33460161.0,1222704068.0
2023-02-09,36.41,36.47,36.85,36.31,52572800.0,1920854681.0
2023-02-10,36.29,36.16,36.38,35.91,43375955.0,1567982948.0
2023-02-13,35.91,35.74,35.99,35.13,87082069.0,3095654450.0
2023-02-14,35.8,36.01,36.07,35.54,51296069.0,1836814072.0
2023-02-15,36.01,35.22,36.09,35.06,81369310.0,2872782991.0
2023-02-16,35.25,35.32,35.87,35.08,69033234.0,2453427441.0
2023-02-17,35.2,34.79,35.42,34.76,60766001.0,2130963531.0
2023-02-20,34.89,36.47,36.49,34.89,113997386.0,4089276990.0
2023-02-21,36.42,36.66,36.79,36.13,55980452.0,2043801362.0
2023-02-22,36.44,36.16,36.58,36.14,40427951.0,1467027311.0
2023-02-23,36.16,36.26,36.74,36.16,39113760.0,1423074975.0
2023-02-24,36.17,35.5,36.25,35.44,56320763.0,2011474600.0
2023-02-27,35.32,35.21,35.61,35.15,47418554.0,1674343230.0
2023-02-28,35.22,35.35,35.52,34.92,39914452.0,1405386500.0
2023-03-01,35.3,36.25,36.33,35.25,60278576.0,2169732585.0
2023-03-02,36.05,36.25,36.48,35.79,36837655.0,1332878911.0
2023-03-03,36.48,36.25,36.74,35.91,37686525.0,1365470222.0
2023-03-06,36.03,35.06,36.23,34.98,85534781.0,3015166370.0
2023-03-07,34.96,34.64,35.52,34.5,77819644.0,2722185234.0
2023-03-08,34.35,34.11,34.42,33.92,65068574.0,2216886862.0
2023-03-09,34.11,33.72,34.19,33.64,56986226.0,1928666141.0
2023-03-10,33.21,33.19,33.79,33.12,58934076.0,1963698972.0
2023-03-13,33.09,33.21,33.53,32.89,61651598.0,2046110685.0
2023-03-14,32.86,32.77,33.1,32.54,66132739.0,2168927834.0
2023-03-15,33.31,33.05,33.84,33.05,71379339.0,2380639264.0
2023-03-16,32.69,32.83,33.31,32.42,42623362.0,1401995822.0
2023-03-17,33.18,32.56,33.52,32.24,87877185.0,2893458533.0
2023-03-20,32.64,32.33,33.08,32.24,54952556.0,1790157157.0
2023-03-21,32.42,32.44,32.69,32.23,38779982.0,1256872360.0
2023-03-22,32.71,32.73,32.91,32.48,48530187.0,1587045184.0
2023-03-23,32.6,33.36,33.49,32.52,57213150.0,1890730123.0
2023-03-24,33.15,32.63,33.15,32.44,71625713.0,2342134999.0
2023-03-27,32.79,32.42,32.79,32.27,47471576.0,1538661024.0
2023-03-28,32.61,32.6,32.9,32.39,56272663.0,1834470874.0
2023-03-29,32.8,32.33,32.88,32.31,44178383.0,1433206733.0
2023-03-30,32.36,32.55,32.59,31.94,59338897.0,1915822304.0
2023-03-31,32.56,32.47,33.0,32.35,60975108.0,1993103479.0
2023-04-03,32.51,32.57,32.64,32.2,53258771.0,1727952628.0
2023-04-04,32.58,32.48,32.62,32.27,51480118.0,1668757196.0
2023-04-06,32.38,32.03,32.38,31.96,51371949.0,1650684312.0
2023-04-07,32.08,32.35,32.46,31.98,41594047.0,1343439511.0
2023-04-10,32.36,32.45,32.5,32.19,34842004.0,1128256665.0
2023-04-11,32.45,31.96,32.54,31.87,77458733.0,2485887912.0
2023-04-12,32.11,31.97,32.17,31.9,43914299.0,1403968679.0
2023-04-13,31.89,32.23,32.45,31.51,66938685.0,2142100175.0
2023-04-14,32.41,32.59,32.97,32.24,73230308.0,2387857214.0
2023-04-17,32.52,33.36,33.36,32.31,94316078.0,3107511587.0
2023-04-18,33.36,33.81,34.44,33.28,99485454.0,3375509116.0
2023-04-19,33.96,33.64,33.96,33.45,53914273.0,1815680622.0
2023-04-20,33.73,33.16,33.87,33.03,71857555.0,2393722845.0
2023-04-21,33.16,32.69,33.34,32.63,56099286.0,1849378443.0
2023-04-24,32.71,31.84,32.87,31.75,77024173.0,2474101753.0
2023-04-25,31.85,32.25,32.35,31.75,54054240.0,1731551113.0
2023-04-26,32.03,32.05,32.18,31.6,52396129.0,1673601450.0
2023-04-27,31.24,30.92,31.26,30.46,164552043.0,5072330698.0
2023-04-28,30.76,31.84,31.98,30.71,99221464.0,3136764115.0
2023-05-04,31.55,32.34,32.6,31.11,76555547.0,2457318979.0
2023-05-05,32.39,32.87,33.22,32.36,84518555.0,2785096474.0
2023-05-08,33.03,33.73,34.07,32.82,112312850.0,3773892300.0
2023-05-09,33.81,33.16,34.21,33.13,104003772.0,3503564878.0
2023-05-10,33.07,32.6,33.28,32.49,67368122.0,2203715637.0
2023-05-11,32.79,32.64,33.48,32.6,47045942.0,1547837683.0
2023-05-12,32.66,32.26,32.74,32.22,48477241.0,1569062497.0
2023-05-15,32.3,32.88,33.02,31.94,55730252.0,1811811263.0
2023-05-16,33.12,33.0,33.36,32.76,40655544.0,1341479236.0
